Reactant1;Reactant2;Product;Yield;temperature;ML;B;S;catalysts;ligands;bases;solvents
OB(O)c1ccc(Oc2ccccc2)cc1;CC(C)(C)OC(=O)N1CCC[C@H]1Cn1cc(I)c2c(N)ncnc21;CC(C)(C)OC(=O)N1CCC[C@H]1Cn1cc(-c2ccc(Oc3ccccc3)cc2)c2c(N)ncnc21;91.05;20;M3M;B12B;S28S;c1ccc([P](c2ccccc2)(c2ccccc2)[Pd]([P](c2ccccc2)(c2ccccc2)c2ccccc2)([P](c2ccccc2)(c2ccccc2)c2ccccc2)[P](c2ccccc2)(c2ccccc2)c2ccccc2)cc1;;O=C([O-])[O-].[Na+].[Na+];C1COCCO1[SPLIT]O
OB(O)c1cc(Cl)ccc1F;COc1cccc(C(Nc2cncc(Br)c2)C(N)=O)c1;COc1cccc(C(Nc2cncc(-c3cc(Cl)ccc3F)c2)C(N)=O)c1;19.4;20;M3M;B12B;S28S;c1ccc([P](c2ccccc2)(c2ccccc2)[Pd]([P](c2ccccc2)(c2ccccc2)c2ccccc2)([P](c2ccccc2)(c2ccccc2)c2ccccc2)[P](c2ccccc2)(c2ccccc2)c2ccccc2)cc1;;O=C([O-])[O-].[K+].[K+];COCCOC[SPLIT]O
OB(O)c1ccncc1;CCNc1ncc2c(n1)N1CCC[C@H]1CN(c1cncc(Br)c1)C2=O;CCNc1ncc2c(n1)N1CCC[C@H]1CN(c1cncc(-c3ccncc3)c1)C2=O;57.95;20;M2M;B12B;S22S;Cl[Pd]Cl;[Fe+2].c1ccc(P(c2ccccc2)[c-]2cccc2)cc1.c1ccc(P(c2ccccc2)[c-]2cccc2)cc1;O=C([O-])[O-].[Na+].[Na+];C1COCCO1[SPLIT]CCOC(C)=O[SPLIT]O
OB(O)c1ccc(OCc2ccccc2)nc1;CCOC(=O)[C@@H](OC(C)(C)C)c1c(C)nc(C)c(Br)c1N1CCC(C)(C)CC1;CCOC(=O)[C@@H](OC(C)(C)C)c1c(C)nc(C)c(-c2ccc(OCc3ccccc3)nc2)c1N1CCC(C)(C)CC1;23.77;20;M3M;B12B;S19S;c1ccc([P](c2ccccc2)(c2ccccc2)[Pd]([P](c2ccccc2)(c2ccccc2)c2ccccc2)([P](c2ccccc2)(c2ccccc2)c2ccccc2)[P](c2ccccc2)(c2ccccc2)c2ccccc2)cc1;;O=C([O-])[O-].[Na+].[Na+];CN(C)C=O
OB(O)c1cnc2[nH]ccc2c1;CC(C)n1cc(-c2ccnc(NC[C@H](C)O)n2)c(I)n1;CC(C)n1cc(-c2ccnc(NC[C@H](C)O)n2)c(-c2cnc3[nH]ccc3c2)n1;76.145;20;M3M;B12B;S18S;c1ccc([P](c2ccccc2)(c2ccccc2)[Pd]([P](c2ccccc2)(c2ccccc2)c2ccccc2)([P](c2ccccc2)(c2ccccc2)c2ccccc2)[P](c2ccccc2)(c2ccccc2)c2ccccc2)cc1;;O=C([O-])[O-].[Na+].[Na+];CCO[SPLIT]Cc1ccccc1
OB(O)c1ccnc(N2CCCCC2)c1;O=S(=O)(Nc1ccc(-c2csc(Br)n2)c(Cl)c1)C(F)(F)F;O=S(=O)(Nc1ccc(-c2csc(-c3ccnc(N4CCCCC4)c3)n2)c(Cl)c1)C(F)(F)F;46.8;20;M3M;B12B;S26S;c1ccc([P](c2ccccc2)(c2ccccc2)[Pd]([P](c2ccccc2)(c2ccccc2)c2ccccc2)([P](c2ccccc2)(c2ccccc2)c2ccccc2)[P](c2ccccc2)(c2ccccc2)c2ccccc2)cc1;;O=C([O-])[O-].[Na+].[Na+];CN(C)C=O[SPLIT]O
OB(O)c1ccco1;Cc1ccc(-c2ccc(S(C)(=O)=O)c(F)c2)n1-c1ccc(Br)cc1;Cc1ccc(-c2ccc(S(C)(=O)=O)c(F)c2)n1-c1ccc(-c2ccco2)cc1;60.85;20;M1M;B12B;S28S;Cl[Pd](Cl)([P](c1ccccc1)(c1ccccc1)c1ccccc1)[P](c1ccccc1)(c1ccccc1)c1ccccc1;;O=C([O-])O.[Na+];COCCOC[SPLIT]O
Cc1ccncc1B(O)O;N#Cc1cccc(Br)c1F;Cc1ccncc1-c1cccc(C#N)c1F;73.3;20;M3M;B12B;S22S;c1ccc([P](c2ccccc2)(c2ccccc2)[Pd]([P](c2ccccc2)(c2ccccc2)c2ccccc2)([P](c2ccccc2)(c2ccccc2)c2ccccc2)[P](c2ccccc2)(c2ccccc2)c2ccccc2)cc1;;O=C([O-])[O-].[Na+].[Na+];CCO[SPLIT]COCCOC[SPLIT]ClCCl[SPLIT]O
OB(O)c1cccnc1F;CC(C)OC(=O)N1CCN(c2ccn3ncc(Br)c3n2)CC1;CC(C)OC(=O)N1CCN(c2ccn3ncc(-c4cccnc4F)c3n2)CC1;21.3;20;M1M;B12B;S28S;CC(=O)[O-].CC(=O)[O-].[Pd+2];CC(C)c1cc(C(C)C)c(-c2ccccc2P(C2CCCCC2)C2CCCCC2)c(C(C)C)c1;O=C([O-])[O-].[K+].[K+];C1COCCO1[SPLIT]O
OB(O)c1cncnc1;NC1=NC(c2cccc(OS(=O)(=O)C(F)(F)F)c2)(c2ccc(F)c(Br)c2)c2ccccc21;NC1=NC(c2cccc(OS(=O)(=O)C(F)(F)F)c2)(c2ccc(F)c(-c3cncnc3)c2)c2ccccc21;36.85;20;M0M;B10B;S22S;Cl[Pd]Cl;[Fe+2].c1ccc(P(c2ccccc2)[c-]2cccc2)cc1.c1ccc(P(c2ccccc2)[c-]2cccc2)cc1;CC(=O)[O-].[K+];COCCOC[SPLIT]ClCCl[SPLIT]O
Cc1nc(F)ccc1B(O)O;CCN(CC)CCCC(C)Nc1ncc2cc(Br)ccc2n1;CCN(CC)CCCC(C)Nc1ncc2cc(-c3ccc(F)nc3C)ccc2n1;60.0;20;M3M;B12B;S22S;c1ccc([P](c2ccccc2)(c2ccccc2)[Pd]([P](c2ccccc2)(c2ccccc2)c2ccccc2)([P](c2ccccc2)(c2ccccc2)c2ccccc2)[P](c2ccccc2)(c2ccccc2)c2ccccc2)cc1;;O=C([O-])[O-].[Na+].[Na+];CCOC(C)=O[SPLIT]COCCOC
CC(C)[Si](C(C)C)(C(C)C)n1ccc(B(O)O)c1;O=S(=O)(c1ccccc1)n1cc(-c2ccoc2)c2cc(Br)cnc21;CC(C)[Si](C(C)C)(C(C)C)n1ccc(-c2cnc3c(c2)c(-c2ccoc2)cn3S(=O)(=O)c2ccccc2)c1;29.7;20;M1M;B12B;S18S;Cl[Pd](Cl)([P](c1ccccc1)(c1ccccc1)c1ccccc1)[P](c1ccccc1)(c1ccccc1)c1ccccc1;;O=C([O-])[O-].[Na+].[Na+];CCO[SPLIT]Cc1ccccc1
OB(O)c1cc2ccccc2o1;COc1cc(Nc2c(C#N)cnc3cc(I)sc23)c(Cl)cc1Cl;COc1cc(Nc2c(C#N)cnc3cc(-c4cc5ccccc5o4)sc23)c(Cl)cc1Cl;32.7;20;M3M;B12B;S21S;c1ccc([P](c2ccccc2)(c2ccccc2)[Pd]([P](c2ccccc2)(c2ccccc2)c2ccccc2)([P](c2ccccc2)(c2ccccc2)c2ccccc2)[P](c2ccccc2)(c2ccccc2)c2ccccc2)cc1;;O=C([O-])O.[Na+];COCCOC
O=Cc1ccc(Cl)c(B(O)O)c1;CC(=O)Nc1cc(-c2cc(-c3ncn(COCC[Si](C)(C)C)n3)c(Br)o2)c(C)cn1;CC(=O)Nc1cc(-c2cc(-c3ncn(COCC[Si](C)(C)C)n3)c(-c3cc(C=O)ccc3Cl)o2)c(C)cn1;83.3;20;M3M;B12B;S28S;c1ccc([P](c2ccccc2)(c2ccccc2)[Pd]([P](c2ccccc2)(c2ccccc2)c2ccccc2)([P](c2ccccc2)(c2ccccc2)c2ccccc2)[P](c2ccccc2)(c2ccccc2)c2ccccc2)cc1;;O=C([O-])[O-].[Cs+].[Cs+];C1COCCO1[SPLIT]O
COc1cccc(B(O)O)c1;COc1ccc(-c2sc(C3OCCO3)c(Br)c2C)cc1;COc1ccc(-c2sc(C3OCCO3)c(-c3cccc(OC)c3)c2C)cc1;94.55;20;M0M;B12B;S22S;Cl[Pd]Cl;[Fe+2].c1ccc(P(c2ccccc2)[c-]2cccc2)cc1.c1ccc(P(c2ccccc2)[c-]2cccc2)cc1;O=C([O-])[O-].[K+].[K+];CCCCCC[SPLIT]CCOC(C)=O[SPLIT]COCCOC
OB(O)c1ccccc1;CSc1cnc2c(Br)c(-c3ccc(C4(NC(=O)OC(C)(C)C)CCC4)cc3)n(COCC[Si](C)(C)C)c2n1;CSc1cnc2c(-c3ccccc3)c(-c3ccc(C4(NC(=O)OC(C)(C)C)CCC4)cc3)n(COCC[Si](C)(C)C)c2n1;22.15;20;M3M;B12B;S19S;c1ccc([P](c2ccccc2)(c2ccccc2)[Pd]([P](c2ccccc2)(c2ccccc2)c2ccccc2)([P](c2ccccc2)(c2ccccc2)c2ccccc2)[P](c2ccccc2)(c2ccccc2)c2ccccc2)cc1;;O=C([O-])[O-].[K+].[K+];CN(C)C=O
COc1ccccc1B(O)O;COc1cccc(N(C)C(=O)c2ccc(Br)s2)c1;COc1cccc(N(C)C(=O)c2ccc(-c3ccccc3OC)s2)c1;96.0;20;M7M;B15B;S22S;[Pd];c1ccc(P(c2ccccc2)c2ccccc2)cc1;;
OB(O)c1ccoc1;N#Cc1cnc2c(c1)c(I)cn2S(=O)(=O)c1ccccc1;N#Cc1cnc2c(c1)c(-c1ccoc1)cn2S(=O)(=O)c1ccccc1;72.0;20;M1M;B12B;S18S;Cl[Pd](Cl)([P](c1ccccc1)(c1ccccc1)c1ccccc1)[P](c1ccccc1)(c1ccccc1)c1ccccc1;;O=C([O-])[O-].[Na+].[Na+];CCO[SPLIT]Cc1ccccc1
CN1CCN(S(=O)(=O)c2ccc3c(c2)cc(B(O)O)n3C(=O)OC(C)(C)C)CC1;Nc1c(-c2ccccc2)cc(Br)c2c1C(=O)NC2=O;CN1CCN(S(=O)(=O)c2ccc3c(c2)cc(-c2cc(-c4ccccc4)c(N)c4c2C(=O)NC4=O)n3C(=O)OC(C)(C)C)CC1;20.3;20;M4M;B11B;S22S;CC(=O)[O-].CC(=O)[O-].[Pd+2];Cc1ccccc1P(c1ccccc1C)c1ccccc1C;CCN(CC)CC;CC#N[SPLIT]CCOC(C)=O[SPLIT]CO
Cc1ccc2c(c1)cc(B(O)O)n2C;CCC(CC)c1cc(C)nn2c(I)c(C)nc12;CCC(CC)c1cc(C)nn2c(-c3cc4cc(C)ccc4n3C)c(C)nc12;9.85;20;M6M;B12B;S22S;CC(=O)[O-].CC(=O)[O-].[Pd+2];c1ccc(P(c2ccccc2)c2ccccc2)cc1;O=C([O-])[O-].[Na+].[Na+];CCCO[SPLIT]ClCCl
OB(O)c1ccc2c(c1)OCCO2;CC(C)CNc1nc2ccccc2n2c(Br)cnc12;CC(C)CNc1nc2ccccc2n2c(-c3ccc4c(c3)OCCO4)cnc12;21.8;20;M0M;B12B;S22S;Cl[Pd]Cl;[Fe+2].c1ccc(P(c2ccccc2)[c-]2cccc2)cc1.c1ccc(P(c2ccccc2)[c-]2cccc2)cc1;O=C([O-])[O-].[K+].[K+];
N#Cc1ccc(B(O)O)c(Cl)c1;CC(C)(C)OC(=O)N[C@@H](CC(=O)NC(c1ccccc1)(c1ccccc1)c1ccccc1)c1nc2cc(Br)ccc2[nH]1;CC(C)(C)OC(=O)N[C@@H](CC(=O)NC(c1ccccc1)(c1ccccc1)c1ccccc1)c1nc2cc(-c3ccc(C#N)cc3Cl)ccc2[nH]1;47.55;20;M3M;B12B;S22S;c1ccc([P](c2ccccc2)(c2ccccc2)[Pd]([P](c2ccccc2)(c2ccccc2)c2ccccc2)([P](c2ccccc2)(c2ccccc2)c2ccccc2)[P](c2ccccc2)(c2ccccc2)c2ccccc2)cc1;;O=C([O-])[O-].[Na+].[Na+];CCOC(C)=O[SPLIT]COCCOC
OB(O)c1ccc2cc[nH]c2c1;O=S(=O)(Nc1ccc(-c2csc(Br)n2)c(Cl)c1)C(F)(F)F;O=S(=O)(Nc1ccc(-c2csc(-c3ccc4cc[nH]c4c3)n2)c(Cl)c1)C(F)(F)F;39.5;20;M3M;B12B;S26S;c1ccc([P](c2ccccc2)(c2ccccc2)[Pd]([P](c2ccccc2)(c2ccccc2)c2ccccc2)([P](c2ccccc2)(c2ccccc2)c2ccccc2)[P](c2ccccc2)(c2ccccc2)c2ccccc2)cc1;;O=C([O-])[O-].[K+].[K+];CN(C)C=O[SPLIT]O
OB(O)c1cccnc1;Brc1ccn2ccnc2c1;c1cncc(-c2ccn3ccnc3c2)c1;74.85;20;M3M;B12B;S23S;c1ccc([P](c2ccccc2)(c2ccccc2)[Pd]([P](c2ccccc2)(c2ccccc2)c2ccccc2)([P](c2ccccc2)(c2ccccc2)c2ccccc2)[P](c2ccccc2)(c2ccccc2)c2ccccc2)cc1;;O=C([O-])[O-].[K+].[K+];O
OB(O)c1cccc2[nH]ccc12;Nc1cccc(Br)c1;Nc1cccc(-c2cccc3[nH]ccc23)c1;78.0;20;M3M;B16B;S21S;[Pd].[Pd];C1CCC(P(C2CCCCC2)C2CCCCC2)CC1.O=C(/C=C/c1ccccc1)/C=C/c1ccccc1;O=P([O-])([O-])[O-].[K+].[K+].[K+];C1COCCO1
OB(O)c1cccs1;Clc1cc(I)ccn1;Clc1cc(-c2cccs2)ccn1;87.95;20;M1M;B12B;S28S;Cl[Pd](Cl)([P](c1ccccc1)(c1ccccc1)c1ccccc1)[P](c1ccccc1)(c1ccccc1)c1ccccc1;;O=C([O-])[O-].[Na+].[Na+];C1CCOC1[SPLIT]O
OB(O)c1ccoc1;CC1(C)CC(c2c[nH]c3c(C(N)=O)cc(Br)cc23)CCS1(=O)=O;CC1(C)CC(c2c[nH]c3c(C(N)=O)cc(-c4ccoc4)cc23)CCS1(=O)=O;26.0;20;M0M;B12B;S28S;Cl[Pd]Cl;[Fe+2].c1ccc(P(c2ccccc2)[c-]2cccc2)cc1.c1ccc(P(c2ccccc2)[c-]2cccc2)cc1;O=C([O-])[O-].[K+].[K+];C1COCCO1[SPLIT]O
COc1ncc(B(O)O)cn1;Cc1oc(-c2ccc(Br)cc2)nc1CCN1CCC[C@H]1C;COc1ncc(-c2ccc(-c3nc(CCN4CCC[C@H]4C)c(C)o3)cc2)cn1;1.7;20;M6M;B12B;S29S;CC(=O)[O-].CC(=O)[O-].[Pd+2];c1ccc(P(c2ccccc2)c2ccccc2)cc1;O=C([O-])[O-].[K+].[K+];CC#N[SPLIT]O
OB(O)c1ccc(F)cc1;Brc1cn2c(I)cnc2cn1;Fc1ccc(-c2cnc3cnc(Br)cn23)cc1;38.6;20;M0M;B12B;S21S;Cl[Pd]Cl;[Fe+2].c1ccc(P(c2ccccc2)[c-]2cccc2)cc1.c1ccc(P(c2ccccc2)[c-]2cccc2)cc1;O=C([O-])[O-].[K+].[K+];C1COCCO1
CC(C)Oc1ccc(B(O)O)cn1;CCCc1nc(C)c(Br)c(=O)n1Cc1ccc(-c2ccccc2C#N)cc1F;CCCc1nc(C)c(-c2ccc(OC(C)C)nc2)c(=O)n1Cc1ccc(-c2ccccc2C#N)cc1F;91.35;20;M0M;B12B;S22S;Cl[Pd]Cl;[Fe+2].c1ccc(P(c2ccccc2)[c-]2cccc2)cc1.c1ccc(P(c2ccccc2)[c-]2cccc2)cc1;O=C([O-])[O-].[Cs+].[Cs+];C1COCCO1[SPLIT]CCOC(C)=O[SPLIT]ClCCl
OB(O)c1cccnc1;O=C(Nc1ccccc1)c1cn2cc(Br)ccc2n1;O=C(Nc1ccccc1)c1cn2cc(-c3cccnc3)ccc2n1;48.9;20;M3M;B12B;S22S;c1ccc([P](c2ccccc2)(c2ccccc2)[Pd]([P](c2ccccc2)(c2ccccc2)c2ccccc2)([P](c2ccccc2)(c2ccccc2)c2ccccc2)[P](c2ccccc2)(c2ccccc2)c2ccccc2)cc1;;O=C([O-])[O-].[Na+].[Na+];CC#N[SPLIT]Cc1ccccc1
OB(O)c1ccc(F)cc1;CC(NC(=O)c1ccc2cncc(Br)c2n1)c1ccc(S(C)(=O)=O)cc1;CC(NC(=O)c1ccc2cncc(-c3ccc(F)cc3)c2n1)c1ccc(S(C)(=O)=O)cc1;93.85;20;M0M;B12B;S28S;Cl[Pd]Cl;[Fe+2].c1ccc(P(c2ccccc2)[c-]2cccc2)cc1.c1ccc(P(c2ccccc2)[c-]2cccc2)cc1;O=C([O-])[O-].[Cs+].[Cs+];C1COCCO1[SPLIT]O
OB(O)c1ccc(CN2CCCCC2)cc1;COCCOc1c(C#N)ncc2[nH]c3ncc(Br)cc3c12;COCCOc1c(C#N)ncc2[nH]c3ncc(-c4ccc(CN5CCCCC5)cc4)cc3c12;31.85;20;M0M;B12B;S29S;Cl[Pd]Cl;[Fe+2].c1ccc(P(c2ccccc2)[c-]2cccc2)cc1.c1ccc(P(c2ccccc2)[c-]2cccc2)cc1;O=C([O-])[O-].[Na+].[Na+];CC#N[SPLIT]O
COc1nc2cc(Cl)c(Cl)c(B(O)O)c2nc1OC;Brc1ccncc1;COc1nc2cc(Cl)c(Cl)c(-c3ccncc3)c2nc1OC;37.9;20;M7M;B12B;S18S;[Pd];c1ccc(P(c2ccccc2)c2ccccc2)cc1;O=C([O-])[O-].[Na+].[Na+];CCO[SPLIT]Cc1ccccc1
OB(O)c1ccncc1;CN(Cc1cc2ccccc2n1C)C(=O)c1ccccc1Br;CN(Cc1cc2ccccc2n1C)C(=O)c1ccccc1-c1ccncc1;32.9;20;M3M;B12B;S28S;c1ccc([P](c2ccccc2)(c2ccccc2)[Pd]([P](c2ccccc2)(c2ccccc2)c2ccccc2)([P](c2ccccc2)(c2ccccc2)c2ccccc2)[P](c2ccccc2)(c2ccccc2)c2ccccc2)cc1;;O=C([O-])[O-].[Cs+].[Cs+];COCCOC[SPLIT]O
OB(O)c1ccccc1Cl;Cn1c2c(c(=O)n1-c1cccc(I)c1)C1CCC2(C)C1(C)C;Cn1c2c(c(=O)n1-c1cccc(-c3ccccc3Cl)c1)[C@H]1CC[C@]2(C)C1(C)C;29.65;20;M0M;B12B;S22S;Cl[Pd]Cl;[Fe+2].c1ccc(P(c2ccccc2)[c-]2cccc2)cc1.c1ccc(P(c2ccccc2)[c-]2cccc2)cc1;O=C([O-])[O-].[K+].[K+];COCCOC[SPLIT]ClCCl
OB(O)c1cccnc1;Ic1cc2ncnc(NCc3ccc4c(c3)OCO4)c2s1;c1cncc(-c2cc3ncnc(NCc4ccc5c(c4)OCO5)c3s2)c1;33.85;20;M0M;B12B;S22S;Cl[Pd]Cl;[Fe+2].c1ccc(P(c2ccccc2)[c-]2cccc2)cc1.c1ccc(P(c2ccccc2)[c-]2cccc2)cc1;O=C([O-])[O-].[Na+].[Na+];CCOC(C)=O[SPLIT]CN(C)C=O[SPLIT]N#Cc1ccccc1
CC1(C)CCc2ncnc(N3CCOc4ccc(B(O)O)cc4C3)c2C1;Nc1ncc(Br)cc1[N+](=O)[O-];CC1(C)CCc2ncnc(N3CCOc4ccc(-c5cnc(N)c([N+](=O)[O-])c5)cc4C3)c2C1;97.0;20;M0M;B11B;S22S;Cl[Pd]Cl;[Fe+2].c1ccc(P(c2ccccc2)[c-]2cccc2)cc1.c1ccc(P(c2ccccc2)[c-]2cccc2)cc1;CCN(C(C)C)C(C)C;C1COCCO1[SPLIT]CCOC(C)=O[SPLIT]O
COc1cnccc1B(O)O;CC(C)OC(=O)N(C)CCNc1ccn2ncc(Br)c2n1;COc1cnccc1-c1cnn2ccc(NCCN(C)C(=O)OC(C)C)nc12;77.0;20;M1M;B16B;S22S;Cl[Pd](Cl)([P](c1ccccc1)(c1ccccc1)c1ccccc1)[P](c1ccccc1)(c1ccccc1)c1ccccc1;;O=P([O-])([O-])[O-].[K+].[K+].[K+];CCOC(C)=O[SPLIT]COCCOC[SPLIT]O
OB(O)c1ccc(O)cc1;COC(=O)c1ccc2scc(Br)c2c1;COC(=O)c1ccc2scc(-c3ccc(O)cc3)c2c1;56.05;20;M7M;B12B;S22S;[Pd];c1ccc(P(c2ccccc2)c2ccccc2)cc1;O=C([O-])[O-].[Na+].[Na+];CCO[SPLIT]CCOC(C)=O[SPLIT]COCCOC
OB(O)c1cccnc1F;NC1=N[C@@]2(COC1)c1cc(Br)ccc1Oc1ccc(-c3ccnc(F)c3)cc12;NC1=N[C@]2(COC1)c1cc(-c3ccnc(F)c3)ccc1Oc1ccc(-c3cccnc3F)cc12;68.5;20;M0M;B16B;S28S;Cl[Pd]Cl;CN(C)c1ccc(P(C(C)(C)C)C(C)(C)C)cc1;O=P([O-])([O-])[O-].[K+].[K+].[K+];C1COCCO1[SPLIT]O
CC(C)(C)OC(=O)Nc1cnc2[nH]c(B(O)O)cc2c1;Fc1ccc(I)cc1;CC(C)(C)OC(=O)Nc1cnc2[nH]c(-c3ccc(F)cc3)cc2c1;17.0;20;M0M;B12B;S21S;Cl[Pd]Cl;[Fe+2].c1ccc(P(c2ccccc2)[c-]2cccc2)cc1.c1ccc(P(c2ccccc2)[c-]2cccc2)cc1;O=C([O-])[O-].[K+].[K+];C1COCCO1
OB(O)c1ccoc1;COc1cc2c(cc1Br)C(=CNc1ccc(N3CCN(C)CC3)cc1)C(=O)NC2=O;COc1cc2c(cc1-c1ccoc1)C(=CNc1ccc(N3CCN(C)CC3)cc1)C(=O)NC2=O;68.45;20;M9M;B12B;S22S;[Pd].[Pd];CC(C)(C)P(C(C)(C)C)C(C)(C)C.O=C(/C=C/c1ccccc1)/C=C/c1ccccc1;O=C([O-])[O-].[Cs+].[Cs+];CN(C)C=O[SPLIT]ClC(Cl)Cl
OB(O)c1ccncc1;N#Cc1cc(Br)cc(-c2nc(-c3ccccn3)no2)c1;N#Cc1cc(-c2ccncc2)cc(-c2nc(-c3ccccn3)no2)c1;8.9;20;M7M;B12B;S22S;[Pd];c1ccc(P(c2ccccc2)c2ccccc2)cc1;O=C([O-])[O-].[Na+].[Na+];COCCOC[SPLIT]ClC(Cl)Cl
OB(O)c1ccncc1;Fc1cc(Br)cc(-c2nc(-c3ccccn3)no2)c1;Fc1cc(-c2ccncc2)cc(-c2nc(-c3ccccn3)no2)c1;6.9;20;M3M;B12B;S22S;c1ccc([P](c2ccccc2)(c2ccccc2)[Pd]([P](c2ccccc2)(c2ccccc2)c2ccccc2)([P](c2ccccc2)(c2ccccc2)c2ccccc2)[P](c2ccccc2)(c2ccccc2)c2ccccc2)cc1;;O=C([O-])[O-].[Na+].[Na+];CCCCCC[SPLIT]CCOC(C)=O[SPLIT]COCCOC
OB(O)c1cccc(Cl)c1;O=C(NCc1ccncc1)c1ccc2cncc(Br)c2n1;O=C(NCc1ccncc1)c1ccc2cncc(-c3cccc(Cl)c3)c2n1;80.9;20;M0M;B12B;S28S;Cl[Pd]Cl;[Fe+2].c1ccc(P(c2ccccc2)[c-]2cccc2)cc1.c1ccc(P(c2ccccc2)[c-]2cccc2)cc1;O=C([O-])[O-].[Cs+].[Cs+];C1COCCO1[SPLIT]O
OB(O)c1cccnc1;Nc1cccc(Br)c1;Nc1cccc(-c2cccnc2)c1;67.95;20;M3M;B12B;S25S;c1ccc([P](c2ccccc2)(c2ccccc2)[Pd]([P](c2ccccc2)(c2ccccc2)c2ccccc2)([P](c2ccccc2)(c2ccccc2)c2ccccc2)[P](c2ccccc2)(c2ccccc2)c2ccccc2)cc1;;O=C([O-])[O-].[Na+].[Na+];CCO[SPLIT]Cc1ccccc1[SPLIT]O
OB(O)c1cccs1;C[C@@H]1CN2c3cnc(Br)cc3CC3(C(=O)NC(=O)NC3=O)[C@H]2[C@H](C)O1;C[C@@H]1CN2c3cnc(-c4cccs4)cc3CC3(C(=O)NC(=O)NC3=O)[C@H]2[C@H](C)O1;18.4;20;M3M;B12B;S28S;c1ccc([P](c2ccccc2)(c2ccccc2)[Pd]([P](c2ccccc2)(c2ccccc2)c2ccccc2)([P](c2ccccc2)(c2ccccc2)c2ccccc2)[P](c2ccccc2)(c2ccccc2)c2ccccc2)cc1;;O=C([O-])[O-].[Cs+].[Cs+];C1COCCO1[SPLIT]O
CS(=O)(=O)c1cccc(B(O)O)c1;O=C(Cn1nc(C(F)(F)F)c2c1CCCC2)N[C@@H](Cc1cc(F)cc(F)c1)c1ncccc1Br;CS(=O)(=O)c1cccc(-c2cccnc2[C@H](Cc2cc(F)cc(F)c2)NC(=O)Cn2nc(C(F)(F)F)c3c2CCCC3)c1;4.6;20;M3M;B12B;S23S;c1ccc([P](c2ccccc2)(c2ccccc2)[Pd]([P](c2ccccc2)(c2ccccc2)c2ccccc2)([P](c2ccccc2)(c2ccccc2)c2ccccc2)[P](c2ccccc2)(c2ccccc2)c2ccccc2)cc1;;O=C([O-])[O-].[K+].[K+];O
Cc1cccc(B(O)O)c1;CN(C(=O)c1ccc(Br)s1)c1ccccc1F;Cc1cccc(-c2ccc(C(=O)N(C)c3ccccc3F)s2)c1;86.0;20;M7M;B15B;S22S;[Pd];c1ccc(P(c2ccccc2)c2ccccc2)cc1;;
OB(O)c1cc(Cl)ccc1Cl;Cc1nc(Br)n2c1c(C)nc1ccc(F)cc12;Cc1nc(-c2cc(Cl)ccc2Cl)n2c1c(C)nc1ccc(F)cc12;25.25;20;M3M;B12B;S22S;c1ccc([P](c2ccccc2)(c2ccccc2)[Pd]([P](c2ccccc2)(c2ccccc2)c2ccccc2)([P](c2ccccc2)(c2ccccc2)c2ccccc2)[P](c2ccccc2)(c2ccccc2)c2ccccc2)cc1;;O=C([O-])[O-].[K+].[K+];
Cc1cn2cc(B(O)O)ccc2n1;O=c1oc2cc(CCCO)ccc2cc1Br;Cc1cn2cc(-c3cc4ccc(CCCO)cc4oc3=O)ccc2n1;38.95;20;M3M;B12B;S22S;c1ccc([P](c2ccccc2)(c2ccccc2)[Pd]([P](c2ccccc2)(c2ccccc2)c2ccccc2)([P](c2ccccc2)(c2ccccc2)c2ccccc2)[P](c2ccccc2)(c2ccccc2)c2ccccc2)cc1;;O=C([O-])[O-].[K+].[K+];CC#N
OB(O)c1ccncc1;O=C(c1cccc([N+](=O)[O-])c1)c1cc(I)ccc1F;O=C(c1cccc([N+](=O)[O-])c1)c1cc(-c2ccncc2)ccc1F;56.5;20;M1M;B12B;S22S;Cl[Pd](Cl)([P](c1ccccc1)(c1ccccc1)c1ccccc1)[P](c1ccccc1)(c1ccccc1)c1ccccc1;;O=C([O-])[O-].[Na+].[Na+];CCO[SPLIT]COCCOC
CCCOc1ccc(F)cc1B(O)O;Nc1ccc(I)c(N)n1;CCCOc1ccc(F)cc1-c1ccc(N)nc1N;35.25;20;M2M;B12B;S22S;[Pd];CC(C)(C)P(C(C)(C)C)C(C)(C)C.O=C(C=Cc1ccccc1)C=Cc1ccccc1;O=C([O-])[O-].[Na+].[Na+];CCCCCCC[SPLIT]CCO[SPLIT]O
OB(O)c1ccccc1F;CC1CN(C(=O)OC(C)(C)C)Cc2scc(Br)c2O1;CC1CN(C(=O)OC(C)(C)C)Cc2scc(-c3ccccc3F)c2O1;95.9;20;M1M;B12B;S28S;Cl[Pd](Cl)([P](c1ccccc1)(c1ccccc1)c1ccccc1)[P](c1ccccc1)(c1ccccc1)c1ccccc1;;O=C([O-])[O-].[K+].[K+];COCCOC[SPLIT]O
OB(O)c1ccc(F)cc1;CN(c1ccc(NC(=O)Nc2ccccc2)cc1)S(=O)(=O)c1cncc(Br)c1;CN(c1ccc(NC(=O)Nc2ccccc2)cc1)S(=O)(=O)c1cncc(-c2ccc(F)cc2)c1;32.3;20;M2M;B12B;S21S;Cl[Pd]Cl;[Fe+2].c1ccc(P(c2ccccc2)[c-]2cccc2)cc1.c1ccc(P(c2ccccc2)[c-]2cccc2)cc1;O=C([O-])[O-].[Cs+].[Cs+];COCCOC
